t	f	mask
1995.20198691	1.0071722811	False
1995.22241885	1.00731047159	False
1995.24285069	1.00720048801	False
1995.26328273	1.00731735677	False
1995.28371467	1.00739554314	False
1995.3041466	1.00722990369	False
1995.32457854	1.00733368287	False
1995.34501048	1.00743400808	False
1995.36544241	1.00723077352	False
1995.38587435	1.00726456407	False
1995.40630628	1.00716837362	False
1995.42673822	1.00728313847	False
1995.44717015	1.00709852801	False
1995.46760209	1.00702951419	False
1995.48803402	1.00701065235	False
1995.50846596	1.00712358212	False
1995.52889779	1.0070561684	True
1995.54932982	1.00704495153	False
1995.56976176	1.00709825794	False
1995.59019369	1.00708237425	False
1995.61062562	1.00715007476	False
1995.63105755	1.00692694436	False
1995.65148948	1.00697989191	False
1995.67192142	1.00673781848	False
1995.69235335	1.00710835285	False
1995.71278538	1.00681257974	False
1995.73321731	1.00694271061	False
1995.75364914	1.00683606486	False
1995.77408117	1.00681268873	False
1995.7945131	1.00673844803	False
1995.81494492	1.00662195108	False
1995.83537695	1.00678502361	True
1995.85580888	1.00678825865	False
1995.87624071	1.00674877939	False
1995.89667274	1.00669969585	False
1995.91710466	1.00658295681	False
1995.93753649	1.00646899965	False
1995.95796852	1.00619834762	False
1995.97840044	1.00631821514	False
1995.99883227	1.00657431043	False
1996.01926429	1.00644477621	False
1996.03969622	1.00645447853	False
1996.06012814	1.00632352334	False
1996.08056007	1.00620462385	False
1996.10099199	1.00617005736	False
1996.12142392	1.00458412825	False
1996.14185584	1.00416955696	False
1996.16228776	1.00088050055	False
1996.18271969	0.997753307967	False
1996.20315161	0.997313942483	False
1996.22358353	0.997119155482	False
1996.24401555	0.997733522022	False
1996.26444738	0.999955243426	False
1996.2848793	1.00361305336	False
1996.30531132	1.00584487597	False
1996.32574314	1.0057085659	False
1996.34617506	1.00559155266	False
1996.36660708	1.00557465727	False
1996.3870389	1.00552772983	False
1996.40747082	1.00540444695	False
1996.42790284	1.0054914044	False
1996.44833466	1.00529028538	False
1996.46876657	1.00530656624	False
1996.48919859	1.00524863539	False
1996.50963041	1.00507862529	False
1996.53006243	1.00515747028	False
1996.55049434	1.00500211628	False
1996.57092626	1.00500400558	False
1996.59135818	1.00486949567	False
1996.61179009	1.00482574317	False
1996.63222201	1.00465929363	False
1996.65265393	1.00477557109	False
1996.67308584	1.00469767052	False
1996.69351776	1.00477359197	True
1996.71394977	1.00450762127	False
1996.73438158	1.00434758469	False
1996.7548135	1.004302377	False
1996.77524551	1.00428968529	False
1996.79567732	1.00420389068	False
1996.81610924	1.00419999079	False
1996.83654125	1.00404505756	False
1996.85697306	1.00422384393	True
1996.87740497	1.00408432572	False
1996.89783689	1.00387370463	False
1996.9182688	1.00377811976	False
1996.93870081	1.00369251053	False
1996.95913262	1.00373629854	False
1996.97956453	1.00355857375	False
1996.99999654	1.00357367243	False
1997.02042835	1.00359523414	False
1997.04086026	1.00325959851	False
1997.06129227	1.00326749143	False
1997.08172418	1.00316770133	False
1997.10215598	1.00306553275	True
1997.12258799	1.00310058861	False
1997.1430199	1.00301669082	False
1997.16345171	1.00280407354	False
1997.18388372	1.00279061684	False
1997.20431562	1.0027187846	False
1997.22474743	1.00260133644	False
1997.24517944	1.00270407434	False
1997.26561134	1.00260084896	False
1997.28604315	1.00263507699	False
1997.30647515	1.00256071319	False
1997.32690706	1.00246018513	False
1997.34733906	1.00249519333	False
1997.36777087	1.00229910321	False
1997.38820277	1.00222709153	False
1997.40863477	1.00216577524	False
1997.42906658	1.00207865323	False
1997.44949848	1.00199279077	False
1997.46993048	1.00187334037	False
1997.49036229	1.00189907839	False
1997.51079419	1.00175842622	False
1997.53122619	1.00168879585	False
1997.55165809	1.00163889188	False
1997.57208989	1.00161184892	False
1997.59252189	1.00159595843	True
1997.61295369	1.00134214958	False
1997.63338559	1.00118790777	False
1997.65381759	1.00115741732	False
1997.67424939	1.00123860761	False
1997.69468139	1.0010544489	False
1997.71511329	1.00086610092	False
1997.73554509	1.00097046555	False
1997.75597709	1.000761676	False
1997.77640899	1.00088179035	False
1997.79684078	1.00061293139	False
1997.81727278	1.00071114306	False
1997.83770468	1.00067982231	False
1997.85813648	1.00038094537	False
1997.87856847	1.00039786679	False
1997.89900037	1.00031664882	False
1997.91943226	1.00025148582	False
1997.93986416	1.00042291712	False
1997.96029606	1.00018091156	False
1997.98072795	1.00008791902	False
1998.00115985	0.999702815303	False
1998.02159174	1.00014025715	False
1998.04202363	0.999850412641	False
1998.06245563	0.99974600002	False
1998.08288742	0.99965170075	False
1998.10331941	0.999658492327	False
1998.12375131	0.999491776024	False
1998.1441831	0.999559715404	False
1998.16461509	0.999305087868	False
1998.18504698	0.999237669158	False
1998.20547877	0.999089883507	False
1998.22591077	0.999053189475	False
1998.24634266	0.999031384621	False
1998.26677445	0.999147922534	False
1998.28720644	0.999016591237	False
1998.30763833	0.998969046806	False
1998.32807012	0.998908445418	False
1998.34850211	0.998848758251	False
1998.3689339	0.998673934223	False
1998.38936588	0.998634875547	False
1998.40979777	0.998561610633	False
1998.43022966	0.998470325219	False
1998.45066145	0.998378884475	False
1998.47109344	0.998126509197	False
1998.49152532	0.998062422978	False
1998.51195721	0.998149179796	False
1998.5323891	0.998244535047	False
1998.55282098	0.998335672282	False
1998.57325297	0.998167690486	False
1998.59368476	0.998120014618	False
1998.61411664	0.998261753133	False
1998.63454863	0.998145229999	False
1998.65498041	0.998211343777	True
1998.6754123	0.997896513421	False
1998.69584428	0.997885251305	False
1998.71627606	0.997737051986	False
1998.73670795	0.997716162655	False
1998.75713993	0.997792802754	False
1998.77757171	0.997626863345	False
1998.7980036	0.997675230642	False
1998.81843558	0.997397632137	False
1998.83886736	0.997643407793	False
1998.85929924	0.997408476644	False
1998.87973122	0.997292192871	False
1998.90016311	0.997348507375	False
1998.92059499	0.997340999484	False
1998.94102687	0.99728198394	False
1998.96145875	0.997283078639	False
1998.98189063	0.997109408496	False
1999.00232251	0.997224172094	False
1999.02275439	0.996991533909	False
1999.04318637	0.996988619815	False
1999.06361815	0.996870378472	False
1999.08405002	0.996873638957	False
1999.1044819	0.996839986613	False
1999.12491378	0.996961257585	True
1999.14534556	0.996623762441	False
1999.16577753	0.996579555845	False
1999.18620941	0.99662414059	False
1999.20664119	0.996402736046	False
1999.22707316	0.996332897246	False
1999.24750504	0.996379750902	False
1999.26793702	0.996248929285	False
1999.28836879	0.996329750555	False
1999.30880067	0.996516476599	False
1999.32923264	0.996514478631	False
1999.34966442	0.996232514378	True
1999.37009629	0.996297442398	False
1999.39052827	0.996240344347	False
1999.41096014	0.996171659242	False
1999.43139191	0.99611765896	False
1999.45182389	0.996208349185	False
1999.47225576	0.996196149636	False
1999.49268753	0.995993605764	False
1999.5131195	0.996087605299	False
1999.53355138	0.996010629992	False
1999.55398315	0.995822909522	False
1999.57441512	0.99609115073	True
1999.59484699	0.995976976434	False
1999.61527876	0.995731947188	False
1999.63571073	0.995904026423	False
1999.6561426	0.995996250057	False
1999.67657457	0.99567444978	False
1999.69700634	0.995901980845	False
1999.71743821	0.995975717762	False
1999.73787018	0.995742736287	False
1999.75830195	0.995758399419	False
1999.77873382	0.995733396032	False
1999.79916578	0.99563349791	False
1999.81959755	0.995720358569	False
1999.84002942	0.995741041202	False
1999.86046129	0.995740181547	False
1999.88089315	0.995633596617	False
1999.90132502	0.995678862281	True
1999.92175689	0.995705381596	False
1999.94218875	0.995617584245	False
1999.96262062	0.995576044436	False
1999.98305258	0.99552660662	False
2000.00348435	0.995611492233	False
2000.02391631	0.995471286815	False
2000.04434818	0.995477114932	False
2000.06477994	0.995470780784	False
2000.08521191	0.995447690429	False
2000.10564377	0.995509408259	True
2000.12607554	0.995461399163	False
2000.1465075	0.995322056914	False
2000.16693936	0.995132969154	False
2000.18737112	0.995411650155	False
2000.20780309	0.995378044465	False
2000.22823495	0.995303111338	False
2000.24866681	0.995169063291	False
2000.26909867	0.99536470454	False
2000.28953053	0.995227808341	False
2000.30996239	0.995310192396	False
2000.33039425	0.995229936038	False
2000.35082611	0.995295610195	False
2000.37125797	0.995285478459	False
2000.39168993	0.995250647794	False
2000.41212169	0.995319337659	False
2000.43255365	0.995237231487	False
2000.45298551	0.995446015954	False
2000.47341727	0.995373420637	False
2000.49384923	0.995285646925	False
2000.51428109	0.995331179118	False
2000.53471284	0.995379396172	False
2000.5551448	0.995068553644	False
2000.57557666	0.995483731707	False
2000.59600842	0.995435657226	False
2000.61644037	0.995458459861	True
2000.63687213	0.995488408169	False
2000.65730399	0.995375613928	False
2000.67773594	0.995423998017	False
2000.6981677	0.995444791291	False
2000.71859955	0.995483036675	False
2000.73903151	0.995415091886	False
2000.75946326	0.995414903275	False
2000.77989522	0.995553320671	False
2000.80032707	0.995353456621	False
2000.82075892	0.99546229226	False
2000.84119078	0.995327225423	False
2000.86162263	0.99558321491	False
2000.88205448	0.995423511408	False
2000.90248634	0.995515880859	False
2000.92291819	0.995464256572	False
2000.94335004	0.995478252669	False
2000.96378199	0.995491101842	False
2000.98421374	0.995281331062	False
2001.00464559	0.995412435806	False
2001.02507755	0.995158687002	False
2001.0455093	0.995565726049	False
2001.06594115	0.995607105441	False
2001.0863731	0.995608680573	False
2001.10680485	0.995690421581	False
2001.1272367	0.995543689081	False
2001.14766865	0.995653704261	False
2001.16810039	0.995831349228	False
2001.18853234	0.995537086079	False
2001.20896419	0.995798452564	False
2001.22939604	0.99567105823	False
2001.24982789	0.995641149009	False
2001.27025964	0.995607522055	False
2001.29069158	0.995651577808	False
2001.31112343	0.995705290794	False
2001.33155528	0.995614278669	False
2001.35198702	0.995606059981	False
2001.37241897	0.995591842629	False
2001.39285081	0.995708574698	True
2001.41328256	0.995761311449	False
2001.43371451	0.995609396013	False
2001.45414635	0.995715768636	False
2001.4745781	0.995724107259	False
2001.49501004	0.995675772838	False
2001.51544188	0.995779480714	True
2001.53587383	0.995757965903	False
2001.55630557	0.995876504553	False
2001.57673742	0.995776409565	False
2001.59716936	0.995804053317	False
2001.6176011	0.995876833413	False
2001.63803294	0.995908925302	False
2001.65846489	0.995811012517	False
2001.67889663	0.995947672268	False
2001.69932847	0.996051542645	False
2001.71976041	0.995970128018	False
2001.74019215	0.99583974288	False
2001.76062399	0.995882284247	False
2001.78105593	0.99607343912	False
2001.80148778	0.996007418724	False
2001.82191952	0.99593184963	False
2001.84235146	0.996092887078	False
2001.86278329	0.996038578517	False
2001.88321523	0.996043371409	False
2001.90364697	0.99626985336	False
2001.92407881	0.996140189088	False
2001.94451075	0.996147421995	False
2001.96494249	0.996133357689	False
2001.98537433	0.996200074519	False
2002.00580616	0.996416218102	False
2002.026238	0.996390813802	True
2002.04666984	0.996325008843	False
2002.06710168	0.996271879749	False
2002.08753351	0.996341699484	False
2002.10796525	0.996504766558	False
2002.12839718	0.996325020165	False
2002.14882902	0.996372058194	False
2002.16926086	0.996569582775	False
2002.18969269	0.99644721626	False
2002.21012453	0.996510790101	False
2002.23055646	0.99659971068	False
2002.2509882	0.996649093784	False
2002.27142003	0.996700557937	False
2002.29185196	0.996778601565	False
2002.3122838	0.996661557653	False
2002.33271553	0.996682851266	False
2002.35314746	0.996493436301	False
2002.3735793	0.996746617195	False
2002.39401103	0.996862277801	False
2002.41444296	0.996725552725	False
2002.43487479	0.996710831532	False
2002.45530652	0.996859696033	False
2002.47573846	0.996856042222	True
2002.49617029	0.996873345409	False
2002.51660202	0.996994022665	False
2002.53703395	0.996784512145	False
2002.55746578	0.997103447216	False
2002.57789751	0.997143567873	True
2002.59832944	0.996921395701	False
2002.61876127	0.997212464719	False
2002.6391932	0.997501310564	True
2002.65962493	0.997218519481	True
2002.68005676	0.997005961713	False
2002.70048869	0.997251784718	False
2002.72092041	0.997413490136	False
2002.74135224	0.997286702886	False
2002.76178407	0.997380827784	False
2002.7822159	0.997249898752	False
2002.80264772	0.99742789779	False
2002.82307965	0.99734919808	False
2002.84351138	0.997245029822	False
2002.8639432	0.997416876186	False
2002.88437513	0.997430710789	False
2002.90480686	0.997578057888	False
2002.92523868	0.997561682485	False
2002.94567061	0.997378372416	False
2002.96610233	0.99753705993	False
2002.98653426	0.997424043474	False
2003.00696608	0.997524109106	False
2003.02739781	0.997456572173	False
2003.04782973	0.997380027262	False
2003.06826155	0.997520952024	False
2003.08869328	0.997496910998	False
2003.1091252	0.99757505251	False
2003.12955702	0.997676085903	False
2003.14998885	0.997601093902	False
2003.17042067	0.997500535475	False
2003.19085249	0.997697615332	False
2003.21128431	0.997631321177	False
2003.23171614	0.997682401754	False
2003.25214796	0.997652280831	False
2003.27257978	0.997692223747	False
2003.2930117	0.997655054443	False
2003.31344342	0.997724290043	False
2003.33387534	0.997822841801	False
2003.35430716	0.997778063373	False
2003.37473888	0.997833061196	False
2003.3951708	1.00053259679	True
2003.41560262	0.997919860598	False
2003.43603434	0.997894725469	False
2003.45646626	0.997895373434	False
2003.47689798	0.997941826254	False
2003.49732979	0.99819871882	False
2003.51776171	0.997677287138	False
2003.53819343	0.997468267668	False
2003.55862525	0.997596558436	False
2003.57905717	0.998107341585	False
2003.59948888	0.997992347173	False
2003.6199207	0.998094891853	True
2003.64035262	0.998015110921	False
2003.66078443	0.997908017299	False
2003.68121625	0.998007704098	False
2003.70164806	0.997949238698	False
2003.72207988	0.998103861327	True
2003.74251169	0.998113225264	False
2003.76294351	0.998064730695	False
2003.78337532	0.997989991215	False
2003.80380724	0.997910446969	False
2003.82423895	0.997992273393	False
2003.84467077	0.997934987112	False
2003.86510268	0.998082144834	False
2003.88553439	0.997904266013	False
2003.90596621	0.997979338171	False
2003.92639812	0.997913623464	False
2003.94682983	0.998057545563	False
2003.96726165	0.998072964676	False
2003.98769356	0.998117533122	False
2004.00812527	0.998114706289	False
2004.02855718	0.998283016114	False
2004.04898899	0.997859776907	False
2004.06942071	0.997711177431	False
2004.08985262	0.993208079492	False
2004.11028443	0.991978068991	False
2004.13071624	0.992007709953	False
2004.15114805	0.991675080755	False
2004.17157986	0.992489805627	False
2004.19201167	0.993958906999	False
2004.21244348	0.998072363168	False
2004.23287529	0.998076797387	False
2004.253307	0.998433429541	False
2004.2737389	0.998329494525	False
2004.29417071	0.998256620649	False
2004.31460242	0.998306024595	False
2004.33503433	0.998349402582	False
2004.35546614	0.998341301597	False
2004.37589804	0.998391264892	False
2004.39632975	0.998333073991	False
2004.41676156	0.998330563052	False
2004.43719346	0.998393744931	False
2004.45762517	0.998327094094	False
2004.47805698	0.998439188294	False
2004.49848888	0.998163521082	False
2004.51892059	0.998355489475	False
2004.53935239	0.998562663642	True
2004.5597843	0.998446609328	False
2004.580216	0.998288028654	False
2004.60064781	0.99855364743	False
2004.62107971	0.99848418498	False
2004.64151152	0.998494461787	False
2004.66194322	0.998405781759	False
2004.68237513	0.998560134492	False
2004.70280693	0.998512780613	False
2004.72323873	0.998466386903	False
2004.74367054	0.998537636428	False
2004.76410234	0.998311263462	False
2004.78453424	0.99845755874	False
2004.80496594	0.998593009264	False
2004.82539775	0.998652216672	False
2004.84582955	0.998314894851	True
2004.86626135	0.998274683464	False
2004.88669315	0.998676373463	False
2004.90712495	0.998438551753	False
2004.92755675	0.998593982657	False
2004.94798855	0.998409504934	False
2004.96842035	0.998394843891	False
2004.98885215	0.998513258464	False
2005.00928395	0.998299991748	False
2005.02971575	0.998414023013	False
2005.05014755	0.998510328515	False
2005.07057945	0.998548511936	False
2005.09101115	0.998517541159	False
2005.11144295	0.998442596351	False
2005.13187485	0.998452597242	False
2005.15230665	0.998501750257	False
2005.17273834	0.998405605557	True
2005.19317024	0.998509584561	False
2005.21360204	0.998561031659	False
2005.23403374	0.998691351662	False
2005.25446563	0.99864215347	True
2005.27489743	0.998542528569	False
2005.29532913	0.998711036922	False
2005.31576102	0.998550039117	False
2005.33619282	0.998724085103	False
2005.35662451	0.998676346633	False
2005.37705641	0.99866684128	False
2005.39748821	0.998434465325	False
2005.4179201	0.998570849848	False
2005.4383518	0.998698275833	False
2005.45878359	0.99871902692	False
2005.47921548	0.998737105228	False
2005.49964718	0.998847307504	False
2005.52007897	0.998702777923	False
2005.54051087	0.998900526934	False
2005.56094256	0.998681456845	False
2005.58137435	0.998675338395	False
2005.60180625	0.998868856924	False
2005.62223794	0.998824886379	False
2005.64266973	0.998767616838	False
2005.66310152	0.998873363746	False
2005.68353331	0.998768364611	False
2005.70396511	0.998647958569	False
2005.724397	0.998877970393	False
2005.74482869	0.998843417618	False
2005.76526058	0.998873316396	False
2005.78569237	0.998890795856	False
2005.80612406	0.998940569054	False
2005.82655595	0.998939047042	False
2005.84698774	0.998829898235	False
2005.86741943	0.998987762502	False
2005.88785132	0.998909645319	False
2005.90828311	0.999064270233	False
2005.9287148	0.999157416345	False
2005.94914669	0.999138827204	False
2005.96957848	0.999080628238	False
2005.99001027	0.999143835592	False
2006.01044205	0.998743737941	False
2006.03087384	0.999043413729	False
2006.05130563	0.999064974401	False
2006.07173742	0.99923015757	False
2006.0921692	0.999335938149	False
2006.11260109	0.999328427895	False
2006.13303278	0.999201689093	False
2006.15346456	0.999276984347	False
2006.17389645	0.99936839139	False
2006.19432824	0.999233990373	False
2006.21475992	0.999326502325	False
2006.23519181	0.99951610394	False
2006.25562359	0.999566828639	False
2006.27605528	0.999452466385	False
2006.29648716	0.999511196035	False
2006.31691895	0.999436850662	True
2006.33735063	0.999619019034	False
2006.35778252	0.999562514897	False
2006.3782142	0.999493178613	False
2006.39864599	0.999605153595	False
2006.41907787	0.999632565736	False
2006.43950955	0.999580215264	False
2006.45994144	0.999707579312	False
2006.48037322	0.999739427806	False
2006.5008049	1.00010015218	True
2006.52123678	0.999745436787	False
2006.54166857	0.999639565811	False
2006.56210035	0.999803582576	False
2006.58253213	0.999747023159	False
2006.60296391	0.999767743436	False
2006.62339569	0.999875678876	False
2006.64382757	1.00006189276	False
2006.66425925	0.999910498561	False
2006.68469104	1.0000384731	False
2006.70512292	0.999941929364	False
2006.7255546	0.999823751447	False
2006.74598638	1.00003071569	False
2006.76641826	1.00015385975	True
2006.78684993	1.00013126819	False
2006.80728181	1.00006608507	False
2006.82771359	1.00011760677	False
2006.84814527	1.00014679809	False
2006.86857715	1.00021136486	False
2006.88900893	1.00033621068	False
2006.90944061	1.00035455873	False
2006.92987249	1.00053741801	False
2006.95030426	1.00042750365	False
2006.97073594	1.00035075221	False
2006.99116782	1.00042301179	False
2007.01159959	1.00056295204	False
2007.03203137	1.00057997814	False
2007.05246315	1.00043129483	False
2007.07289492	1.00065521588	False
2007.0933267	1.0008751565	False
2007.11375848	1.00065568102	False
2007.13419025	1.00068633664	False
2007.15462203	1.0006631782	False
2007.1750538	1.00091158372	False
2007.19548558	1.00075564603	False
2007.21591745	1.0008934972	False
2007.23634913	1.00089653952	False
2007.2567809	1.00095606659	False
2007.27721278	1.00111955815	False
2007.29764445	1.00097195844	False
2007.31807622	1.00102254856	False
2007.3385081	1.00110751642	False
2007.35893977	1.0010749188	False
2007.37937154	1.00126284624	False
2007.39980342	1.00122260692	False
2007.42023509	1.00130603879	False
2007.44066696	1.00155235055	False
2007.46109873	1.00151875331	False
2007.48153051	1.00140221728	False
2007.50196228	1.00141482206	False
2007.52239405	1.00133781893	False
2007.54282582	1.00145569778	False
2007.56325759	1.0015893082	True
2007.58368936	1.00162393931	False
2007.60412113	1.00167769292	False
2007.624553	1.00162951374	False
2007.64498467	1.00175198385	False
2007.66541644	1.00166860915	False
2007.68584831	1.00164837576	False
2007.70627998	1.0019078126	False
2007.72671175	1.00179758719	False
2007.74714352	1.00200188468	False
2007.76757529	1.00198045983	False
2007.78800716	1.00207049145	False
2007.80843893	1.00206245541	False
2007.8288706	1.00211461234	False
2007.84930246	1.00201339275	False
2007.86973413	1.00216418472	False
2007.8901659	1.00205319338	False
2007.91059777	1.00209146153	False
2007.93102943	1.00231846887	True
2007.9514612	1.00224210234	True
2007.97189307	1.00222663381	True
2007.99232473	1.00212250291	False
2008.0127565	1.00199325597	False
2008.03318837	1.00065298281	False
2008.05362013	1.00023032586	False
2008.0740518	1.00007951224	False
2008.09448366	1.00003432395	False
2008.11491543	1.00018436642	False
2008.13534719	1.00036087846	False
2008.15577896	1.00094585598	False
2008.17621072	1.00253153424	False
2008.19664259	1.00266868636	False
2008.21707425	1.00263665238	True
2008.23750602	1.00264870314	True
2008.25793788	1.00270883044	True
2008.27836954	1.00279275728	True
2008.29880131	1.0028157171	False
2008.31923317	1.00287034922	False
2008.33966483	1.00286007588	False
2008.3600966	1.00294701903	False
2008.38052846	1.00290211618	False
2008.40096012	1.00300794022	False
2008.42139188	1.00277599424	False
2008.44182374	1.00312438031	False
2008.46225551	0.879520571292	True
2008.48268727	0.800561528486	True
2008.50311893	1.00269372853	False
2008.52355079	1.00281869273	False
2008.54398255	1.002728807	False
2008.56441431	1.00298475463	False
2008.58484597	1.00315563914	False
2008.60527783	1.00324893428	False
2008.62570959	1.00316546601	False
2008.64614125	1.00316196553	False
2008.66657311	1.00318895969	False
2008.68700487	1.00298424507	False
2008.70743653	1.00317002992	False
2008.72786839	1.00311901746	False
2008.74830015	1.00325113196	False
2008.76873201	1.00333130114	False
2008.78916366	1.00337274047	False
2008.80959542	1.00327706755	False
2008.83002728	1.0032575458	False
2008.85045894	1.00322943614	False
2008.8708907	1.00316118889	False
2008.89132255	1.00333086663	False
2008.91175421	1.0033855934	False
2008.93218597	1.00341664939	False
2008.95261782	1.00340684091	False
2008.97304948	1.00331086117	False
2008.99348124	1.00348189562	False
2009.01391309	1.00349819926	False
2009.03434485	1.00328468877	False
2009.0547765	1.0033118371	False
2009.07520836	1.00333090944	False
2009.09564012	1.00328803243	False
2009.11607187	1.00336113928	False
2009.13650362	1.00328655295	False
2009.15693538	1.00331941512	False
2009.17736723	1.00347253083	False
2009.19779889	1.00322749812	False
2009.21823064	1.00335780261	False
2009.2386624	1.00326685225	False
2009.25909415	1.00347744315	False
2009.2795258	1.00334301072	False
2009.29995766	1.00330030454	False
2009.32038941	1.00338812913	False
2009.34082106	1.00333051199	False
2009.36125292	1.00337301313	False
2009.38168467	1.00349710946	False
2009.40211652	1.00343960005	False
2009.42254817	1.00363164834	False
2009.44297992	1.00341880178	False
2009.46341178	1.00339499868	False
2009.48384343	1.00331115448	False
2009.50427518	1.00325575307	False
2009.52470703	1.003358947	False
2009.54513878	1.00322888427	False
2009.56557043	1.00330083575	False
2009.58600228	1.00343021237	False
2009.60643403	1.00333303202	False
2009.62686568	1.00334536226	False
2009.64729753	1.00357269938	False
2009.66772928	1.00350959399	False
2009.68816093	1.00323965623	False
2009.70859278	1.0033458441	False
2009.72902453	1.00331342588	False
2009.74945638	1.00354069343	False
2009.76988803	1.00348949024	False
2009.79031978	1.00343315157	False
2009.81075162	1.0033593234	False
2009.83118327	1.00338253367	False
2009.85161502	1.00339719407	False
2009.87204677	1.00343068105	False
2009.89247852	1.00339603437	False
2009.91291026	1.00332387335	False
2009.93334211	1.00329541251	False
2009.95377376	1.00350114003	False
2009.9742055	1.00336312776	False
2009.99463725	1.00326503645	False
2010.015069	1.0032622462	False
2010.03550074	1.00341169206	False
2010.05593249	1.00335859542	False
2010.07636423	1.00322379	False
2010.09679608	1.0032675456	False
2010.11722783	1.00339611347	False
2010.13765947	1.00351608775	False
2010.15809132	1.00335835244	True
2010.17852306	1.00322176936	False
2010.19895471	1.00318534552	False
2010.21938655	1.00315949236	False
2010.23981829	1.00328850988	False
2010.26024994	1.00316057549	False
2010.28068178	1.00334457762	False
2010.30111353	1.00324323809	False
2010.32154517	1.00343965465	False
2010.34197701	1.00328967324	False
2010.36240876	1.00343546248	False
2010.3828406	1.00308550222	False
2010.40327224	1.00312342402	False
2010.42370398	1.00323516476	True
2010.44413583	1.00318728166	False
2010.46456747	1.00339058717	False
2010.48499921	1.00319472577	False
2010.50543105	1.00321189754	False
2010.52586279	1.00315047877	False
2010.54629444	1.00300956958	False
2010.56672628	1.00317237808	False
2010.58715802	1.00310614137	False
2010.60758966	1.00292169847	False
2010.6280215	1.0029977921	False
2010.64845324	1.00306618376	False
2010.66888488	1.00298371627	False
2010.68931672	1.00305364735	False
2010.70974836	1.00300102459	False
2010.7301802	1.00287455846	False
2010.75061194	1.0028599377	False
2010.77104358	1.00276034037	True
2010.79147542	1.00274122297	False
2010.81190716	1.00281764113	False
2010.8323388	1.00297798109	False
2010.85277063	1.00286624415	False
2010.87320237	1.00268642593	False
2010.89363401	1.00272531479	False
2010.91406585	1.00272498644	False
2010.93449759	1.00275011532	False
2010.95492932	1.00289792567	False
2010.97536106	1.00281257675	False
2010.9957928	1.00267267128	False
2011.01622464	1.00269143789	False
2011.03665637	1.00250178896	False
2011.05708801	1.00258216595	False
2011.07751985	1.00260261093	False
2011.09795158	1.00281882614	False
2011.11838322	1.00269997835	False
2011.13881505	1.00272313321	False
2011.15924679	1.00259062339	True
2011.17967843	1.00274853868	False
2011.20011026	1.00271153131	False
2011.220542	1.00250928632	False
2011.24097363	1.00280758939	False
2011.26140547	1.0024806025	False
2011.2818372	1.00260888341	False
2011.30226884	1.00254793822	False
2011.32270067	1.00266115557	False
2011.34313241	1.00255001888	False
2011.36356414	1.00259740039	False
2011.38399587	1.00264086329	False
2011.40442761	1.00260803732	False
2011.42485934	1.00261782376	False
2011.44529107	1.00240247401	False
2011.46572281	1.00256270218	False
2011.48615454	1.00252495565	False
2011.50658627	1.00251680993	False
2011.527018	1.00259252227	False
2011.54744984	1.00251864416	False
2011.56788147	1.00263909831	False
2011.5883132	1.00255947019	False
2011.60874503	1.00263279269	False
2011.62917666	1.00269587455	True
2011.6496085	1.00262839434	False
2011.67004023	1.00246892605	False
2011.69047186	1.00251306256	False
2011.71090369	1.00259676691	False
2011.73133542	1.00245955472	False
2011.75176705	1.0025925168	False
2011.77219888	1.00246689232	False
2011.79263061	1.00258554141	False
2011.81306224	1.00247245742	True
2011.83349407	1.00261118912	False
2011.8539258	1.00261598933	False
2011.87435753	1.00260248903	False
2011.89478926	1.00264749608	False
2011.91522099	1.00265316372	False
2011.93565282	1.00272844132	False
2011.95608445	1.00257784563	False
2011.97651618	1.00271148608	False
2011.99694801	1.00076041342	False
2012.01737973	0.997007938405	False
2012.03781136	0.996107160629	False
2012.05824319	0.995992214738	False
2012.07867482	0.996057716313	False
2012.09910655	0.996516764357	False
2012.11953837	0.999209431886	False
2012.13997	1.00252465085	False
2012.16040173	1.00274775548	False
2012.18083355	1.00268625291	False
2012.20126518	1.00286150894	False
2012.22169691	1.00267806086	False
2012.24212873	1.00275166539	False
2012.26256036	1.00301816256	False
2012.28299219	1.00282072223	False
2012.30342391	1.00255462783	False
2012.32385554	1.00269289056	False
2012.34428736	1.00273717437	False
2012.36471909	1.00268703018	False
2012.38515081	1.00284655111	True
2012.40558254	1.00267122791	True
2012.42601426	1.00268326718	False
2012.44644599	1.00260345218	False
2012.46687771	1.00274003927	False
2012.48730944	1.00282120841	False
2012.50774116	1.00270265501	False
2012.52817289	1.00274078914	False
2012.54860461	1.00282111783	False
2012.56903643	1.00303576093	False
2012.58946816	1.00275577268	False
2012.60989978	1.00295224866	False
2012.6303316	1.00276620948	False
2012.65076333	1.00292473747	False
2012.67119495	1.00294117979	False
2012.69162677	1.00295671061	False
2012.7120585	1.00286191653	False
2012.73249012	1.0029746308	False
2012.75292194	1.00282436586	False
2012.77335366	1.00287808528	False
2012.79378528	1.00310495315	False
2012.81421711	1.00314553951	False
2012.83464883	1.00284198312	False
2012.85508055	1.00316019725	False
2012.87551227	1.00326228541	False
2012.89594389	1.00303290365	False
2012.91637571	1.00312949037	False
2012.93680743	1.00322277804	False
2012.95723915	1.00331443525	False
2012.97767087	1.00319218305	False
2012.99810259	1.0032750569	False
2013.01853431	1.00334754267	False
2013.03896603	1.00331583237	True
2013.05939775	1.00342674447	False
